Erde_x, Erde_y, Erde_v_x, Erde_v_y, Mond_x, Mond_y, Mond_v_x, Mond_v_y, Zeit
-125687.149,29785851.706,-1.375,0.284,394618539.710,-14821101.711,111.789,998.942,2355000.000
-127062.141,29786135.321,-1.344,0.280,394730328.466,-13822159.972,109.279,999.225,2356000.000
-128406.261,29786415.447,-1.313,0.277,394839607.318,-12822934.607,106.768,999.503,2357000.000
-129719.501,29786692.163,-1.282,0.273,394946375.577,-11823431.971,104.257,999.774,2358000.000
-131001.853,29786965.546,-1.251,0.270,395050632.569,-10823658.419,101.745,1000.038,2359000.000
-132253.309,29787235.675,-1.221,0.267,395152377.635,-9823620.306,99.232,1000.296,2360000.000
-133473.860,29787502.629,-1.190,0.264,395251610.135,-8823323.990,96.719,1000.548,2361000.000
-134663.499,29787766.485,-1.159,0.261,395348329.443,-7822775.831,94.206,1000.794,2362000.000
-135822.218,29788027.321,-1.128,0.258,395442534.947,-6821982.190,91.691,1001.033,2363000.000
-136950.011,29788285.216,-1.097,0.255,395534226.055,-5820949.430,89.176,1001.266,2364000.000
-138046.870,29788540.249,-1.066,0.252,395623402.189,-4819683.913,86.661,1001.492,2365000.000
-139112.788,29788792.496,-1.035,0.250,395710062.785,-3818192.005,84.145,1001.712,2366000.000
-140147.758,29789042.038,-1.004,0.247,395794207.298,-2816480.073,81.628,1001.926,2367000.000
-141151.774,29789288.951,-0.973,0.244,395875835.198,-1814554.485,79.111,1002.133,2368000.000
-142124.829,29789533.315,-0.942,0.242,395954945.969,-812421.608,76.593,1002.334,2369000.000
-143066.918,29789775.208,-0.911,0.239,396031539.114,189912.185,74.075,1002.528,2370000.000
-143978.035,29790014.707,-0.880,0.237,396105614.150,1192440.525,71.556,1002.717,2371000.000
-144858.173,29790251.893,-0.849,0.235,396177170.611,2195157.037,69.037,1002.898,2372000.000
-145707.328,29790486.842,-0.818,0.233,396246208.046,3198055.350,66.518,1003.074,2373000.000
-146525.493,29790719.633,-0.787,0.231,396312726.020,4201129.087,63.998,1003.243,2374000.000
-147312.664,29790950.345,-0.756,0.229,396376724.114,5204371.873,61.478,1003.405,2375000.000
-148068.836,29791179.057,-0.725,0.227,396438201.927,6207777.332,58.957,1003.562,2376000.000
-148794.003,29791405.845,-0.694,0.225,396497159.070,7211339.086,56.436,1003.712,2377000.000
-149488.162,29791630.790,-0.663,0.223,396553595.174,8215050.756,53.915,1003.855,2378000.000
-150151.309,29791853.970,-0.632,0.221,396607509.883,9218905.962,51.393,1003.992,2379000.000
