Ort_x, Ort_y, Geschw_x, Geschw_y, Zeit
575899.280,140224.428,1802.239,-1022.595,303.200
576079.501,140122.121,1802.177,-1023.541,303.300
576259.716,140019.719,1802.115,-1024.487,303.400
576439.924,139917.223,1802.053,-1025.433,303.500
576620.126,139814.633,1801.991,-1026.379,303.600
576800.322,139711.947,1801.930,-1027.325,303.700
576980.512,139609.168,1801.868,-1028.270,303.800
577160.696,139506.293,1801.806,-1029.216,303.900
577340.873,139403.325,1801.744,-1030.162,304.000
577521.045,139300.261,1801.682,-1031.107,304.100
577701.210,139197.103,1801.620,-1032.053,304.200
577881.369,139093.851,1801.558,-1032.998,304.300
578061.522,138990.503,1801.497,-1033.944,304.400
578241.668,138887.062,1801.435,-1034.889,304.500
578421.808,138783.526,1801.373,-1035.835,304.600
578601.943,138679.895,1801.311,-1036.780,304.700
578782.071,138576.169,1801.249,-1037.726,304.800
578962.192,138472.350,1801.187,-1038.671,304.900
579142.308,138368.435,1801.125,-1039.616,305.000
579322.418,138264.426,1801.064,-1040.562,305.100
579502.521,138160.323,1801.002,-1041.507,305.200
579682.618,138056.125,1800.940,-1042.452,305.300
579862.709,137951.832,1800.878,-1043.397,305.400
580042.793,137847.445,1800.816,-1044.343,305.500
580222.872,137742.964,1800.754,-1045.288,305.600
580402.944,137638.388,1800.692,-1046.233,305.700
580583.011,137533.717,1800.631,-1047.178,305.800
580763.070,137428.952,1800.569,-1048.123,305.900
580943.124,137324.093,1800.507,-1049.068,306.000
581123.172,137219.139,1800.445,-1050.013,306.100
581303.213,137114.090,1800.383,-1050.958,306.200
581483.249,137008.947,1800.322,-1051.903,306.300
581663.278,136903.710,1800.260,-1052.848,306.400
581843.300,136798.378,1800.198,-1053.793,306.500
582023.317,136692.951,1800.136,-1054.737,306.600
582203.328,136587.430,1800.074,-1055.682,306.700
582383.332,136481.815,1800.012,-1056.627,306.800
582563.330,136376.105,1799.951,-1057.572,306.900
582743.322,136270.300,1799.889,-1058.516,307.000
582923.308,136164.402,1799.827,-1059.461,307.100
583103.288,136058.408,1799.765,-1060.406,307.200
583283.261,135952.320,1799.703,-1061.350,307.300
583463.228,135846.138,1799.642,-1062.295,307.400
583643.189,135739.862,1799.580,-1063.239,307.500
583823.144,135633.490,1799.518,-1064.184,307.600
584003.093,135527.025,1799.456,-1065.128,307.700
584183.035,135420.465,1799.394,-1066.073,307.800
584362.972,135313.810,1799.333,-1067.017,307.900
584542.902,135207.061,1799.271,-1067.961,308.000
584722.826,135100.218,1799.209,-1068.906,308.100
584902.744,134993.280,1799.147,-1069.850,308.200
585082.655,134886.248,1799.085,-1070.794,308.300
585262.561,134779.121,1799.024,-1071.738,308.400
585442.460,134671.900,1798.962,-1072.683,308.500
585622.353,134564.585,1798.900,-1073.627,308.600
585802.240,134457.175,1798.838,-1074.571,308.700
585982.121,134349.671,1798.777,-1075.515,308.800
586161.996,134242.072,1798.715,-1076.459,308.900
586341.864,134134.379,1798.653,-1077.403,309.000
586521.726,134026.591,1798.591,-1078.347,309.100
586701.582,133918.709,1798.530,-1079.291,309.200
586881.432,133810.733,1798.468,-1080.235,309.300
587061.276,133702.662,1798.406,-1081.179,309.400
587241.113,133594.497,1798.344,-1082.123,309.500
587420.945,133486.238,1798.283,-1083.067,309.600
587600.770,133377.884,1798.221,-1084.010,309.700
587780.589,133269.436,1798.159,-1084.954,309.800
587960.402,133160.893,1798.097,-1085.898,309.900
588140.208,133052.256,1798.036,-1086.842,310.000
588320.009,132943.525,1797.974,-1087.785,310.100
588499.803,132834.699,1797.912,-1088.729,310.200
588679.591,132725.779,1797.850,-1089.673,310.300
588859.373,132616.765,1797.789,-1090.616,310.400
589039.149,132507.656,1797.727,-1091.560,310.500
589218.918,132398.453,1797.665,-1092.503,310.600
589398.682,132289.155,1797.603,-1093.447,310.700
589578.439,132179.763,1797.542,-1094.390,310.800
589758.190,132070.277,1797.480,-1095.334,310.900
589937.935,131960.697,1797.418,-1096.277,311.000
590117.674,131851.022,1797.356,-1097.220,311.100
590297.406,131741.252,1797.295,-1098.164,311.200
590477.133,131631.389,1797.233,-1099.107,311.300
590656.853,131521.431,1797.171,-1100.050,311.400
590836.567,131411.379,1797.110,-1100.993,311.500
591016.275,131301.232,1797.048,-1101.937,311.600
591195.977,131190.992,1796.986,-1102.880,311.700
591375.672,131080.656,1796.925,-1103.823,311.800
591555.362,130970.227,1796.863,-1104.766,311.900
591735.045,130859.703,1796.801,-1105.709,312.000
591914.722,130749.085,1796.739,-1106.652,312.100
592094.393,130638.373,1796.678,-1107.595,312.200
592274.057,130527.566,1796.616,-1108.538,312.300
592453.716,130416.665,1796.554,-1109.481,312.400
592633.368,130305.670,1796.493,-1110.424,312.500
592813.014,130194.580,1796.431,-1111.367,312.600
592992.654,130083.397,1796.369,-1112.310,312.700
593172.288,129972.118,1796.308,-1113.252,312.800
593351.916,129860.746,1796.246,-1114.195,312.900
593531.537,129749.279,1796.184,-1115.138,313.000
593711.153,129637.718,1796.123,-1116.081,313.100
593890.762,129526.063,1796.061,-1117.023,313.200
594070.365,129414.314,1795.999,-1117.966,313.300
594249.962,129302.470,1795.937,-1118.909,313.400
594429.552,129190.532,1795.876,-1119.851,313.500
594609.137,129078.500,1795.814,-1120.794,313.600
594788.715,128966.373,1795.752,-1121.736,313.700
594968.287,128854.153,1795.691,-1122.679,313.800
595147.853,128741.838,1795.629,-1123.621,313.900
595327.413,128629.428,1795.567,-1124.564,314.000
595506.967,128516.925,1795.506,-1125.506,314.100
595686.514,128404.327,1795.444,-1126.448,314.200
595866.056,128291.635,1795.383,-1127.391,314.300
596045.591,128178.849,1795.321,-1128.333,314.400
596225.120,128065.969,1795.259,-1129.275,314.500
596404.643,127952.994,1795.198,-1130.217,314.600
596584.159,127839.925,1795.136,-1131.160,314.700
596763.670,127726.762,1795.074,-1132.102,314.800
596943.174,127613.505,1795.013,-1133.044,314.900
597122.672,127500.153,1794.951,-1133.986,315.000
597302.164,127386.708,1794.889,-1134.928,315.100
597481.650,127273.168,1794.828,-1135.870,315.200
597661.130,127159.534,1794.766,-1136.812,315.300
597840.604,127045.805,1794.704,-1137.754,315.400
598020.071,126931.983,1794.643,-1138.696,315.500
598199.532,126818.066,1794.581,-1139.638,315.600
598378.987,126704.055,1794.520,-1140.580,315.700
598558.436,126589.950,1794.458,-1141.522,315.800
598737.879,126475.751,1794.396,-1142.463,315.900
598917.315,126361.457,1794.335,-1143.405,316.000
599096.746,126247.070,1794.273,-1144.347,316.100
599276.170,126132.588,1794.212,-1145.289,316.200
599455.588,126018.012,1794.150,-1146.230,316.300
599635.000,125903.342,1794.088,-1147.172,316.400
599814.406,125788.578,1794.027,-1148.113,316.500
599993.805,125673.719,1793.965,-1149.055,316.600
600173.199,125558.767,1793.903,-1149.997,316.700
600352.586,125443.720,1793.842,-1150.938,316.800
600531.967,125328.579,1793.780,-1151.880,316.900
600711.342,125213.344,1793.719,-1152.821,317.000
600890.711,125098.015,1793.657,-1153.762,317.100
601070.073,124982.592,1793.595,-1154.704,317.200
601249.430,124867.074,1793.534,-1155.645,317.300
601428.780,124751.463,1793.472,-1156.586,317.400
601608.124,124635.757,1793.411,-1157.528,317.500
601787.462,124519.957,1793.349,-1158.469,317.600
601966.794,124404.063,1793.288,-1159.410,317.700
602146.120,124288.075,1793.226,-1160.351,317.800
602325.439,124171.993,1793.164,-1161.293,317.900
602504.753,124055.816,1793.103,-1162.234,318.000
602684.060,123939.546,1793.041,-1163.175,318.100
602863.361,123823.182,1792.980,-1164.116,318.200
603042.656,123706.723,1792.918,-1165.057,318.300
603221.945,123590.170,1792.857,-1165.998,318.400
603401.227,123473.523,1792.795,-1166.939,318.500
603580.504,123356.782,1792.733,-1167.880,318.600
603759.774,123239.947,1792.672,-1168.821,318.700
603939.038,123123.018,1792.610,-1169.762,318.800
604118.296,123005.995,1792.549,-1170.702,318.900
604297.548,122888.878,1792.487,-1171.643,319.000
604476.793,122771.666,1792.426,-1172.584,319.100
604656.033,122654.361,1792.364,-1173.525,319.200
604835.266,122536.961,1792.303,-1174.465,319.300
605014.493,122419.468,1792.241,-1175.406,319.400
605193.714,122301.880,1792.179,-1176.347,319.500
605372.929,122184.199,1792.118,-1177.287,319.600
605552.138,122066.423,1792.056,-1178.228,319.700
605731.341,121948.553,1791.995,-1179.168,319.800
605910.537,121830.589,1791.933,-1180.109,319.900
606089.727,121712.531,1791.872,-1181.049,320.000
606268.911,121594.379,1791.810,-1181.990,320.100
606448.089,121476.133,1791.749,-1182.930,320.200
606627.261,121357.793,1791.687,-1183.871,320.300
606806.427,121239.359,1791.626,-1184.811,320.400
606985.586,121120.831,1791.564,-1185.751,320.500
607164.740,121002.209,1791.503,-1186.692,320.600
607343.887,120883.493,1791.441,-1187.632,320.700
607523.028,120764.683,1791.380,-1188.572,320.800
607702.163,120645.778,1791.318,-1189.512,320.900
607881.291,120526.780,1791.257,-1190.452,321.000
608060.414,120407.688,1791.195,-1191.392,321.100
608239.530,120288.502,1791.134,-1192.333,321.200
608418.641,120169.221,1791.072,-1193.273,321.300
608597.745,120049.847,1791.011,-1194.213,321.400
608776.843,119930.379,1790.949,-1195.153,321.500
608955.935,119810.817,1790.888,-1196.093,321.600
609135.020,119691.160,1790.826,-1197.033,321.700
609314.100,119571.410,1790.765,-1197.972,321.800
609493.173,119451.566,1790.703,-1198.912,321.900
609672.240,119331.628,1790.642,-1199.852,322.000
609851.301,119211.595,1790.580,-1200.792,322.100
610030.356,119091.469,1790.519,-1201.732,322.200
610209.405,118971.249,1790.457,-1202.671,322.300
610388.448,118850.935,1790.396,-1203.611,322.400
610567.484,118730.527,1790.334,-1204.551,322.500
610746.515,118610.025,1790.273,-1205.490,322.600
610925.539,118489.429,1790.211,-1206.430,322.700
611104.557,118368.739,1790.150,-1207.370,322.800
611283.569,118247.955,1790.088,-1208.309,322.900
611462.575,118127.077,1790.027,-1209.249,323.000
611641.574,118006.105,1789.965,-1210.188,323.100
611820.568,117885.039,1789.904,-1211.128,323.200
611999.555,117763.880,1789.842,-1212.067,323.300
612178.536,117642.626,1789.781,-1213.006,323.400
612357.511,117521.278,1789.719,-1213.946,323.500
612536.480,117399.837,1789.658,-1214.885,323.600
612715.443,117278.301,1789.597,-1215.824,323.700
612894.399,117156.672,1789.535,-1216.764,323.800
613073.350,117034.949,1789.474,-1217.703,323.900
613252.294,116913.131,1789.412,-1218.642,324.000
613431.232,116791.220,1789.351,-1219.581,324.100
613610.164,116669.215,1789.289,-1220.520,324.200
613789.090,116547.116,1789.228,-1221.459,324.300
613968.010,116424.923,1789.166,-1222.398,324.400
614146.923,116302.636,1789.105,-1223.337,324.500
614325.831,116180.256,1789.044,-1224.276,324.600
614504.732,116057.781,1788.982,-1225.215,324.700
614683.627,115935.213,1788.921,-1226.154,324.800
614862.516,115812.550,1788.859,-1227.093,324.900
615041.399,115689.794,1788.798,-1228.032,325.000
615220.276,115566.944,1788.736,-1228.971,325.100
615399.146,115444.000,1788.675,-1229.910,325.200
615578.011,115320.962,1788.614,-1230.848,325.300
615756.869,115197.830,1788.552,-1231.787,325.400
615935.721,115074.605,1788.491,-1232.726,325.500
616114.567,114951.285,1788.429,-1233.665,325.600
616293.407,114827.872,1788.368,-1234.603,325.700
616472.241,114704.364,1788.306,-1235.542,325.800
616651.068,114580.763,1788.245,-1236.480,325.900
616829.890,114457.068,1788.184,-1237.419,326.000
617008.705,114333.279,1788.122,-1238.357,326.100
617187.514,114209.397,1788.061,-1239.296,326.200
617366.317,114085.420,1787.999,-1240.234,326.300
617545.114,113961.350,1787.938,-1241.173,326.400
617723.905,113837.186,1787.877,-1242.111,326.500
617902.689,113712.928,1787.815,-1243.049,326.600
618081.468,113588.576,1787.754,-1243.988,326.700
618260.240,113464.130,1787.692,-1244.926,326.800
618439.006,113339.591,1787.631,-1245.864,326.900
618617.766,113214.957,1787.570,-1246.803,327.000
618796.520,113090.230,1787.508,-1247.741,327.100
618975.268,112965.409,1787.447,-1248.679,327.200
619154.010,112840.494,1787.386,-1249.617,327.300
619332.745,112715.486,1787.324,-1250.555,327.400
619511.474,112590.383,1787.263,-1251.493,327.500
619690.198,112465.187,1787.201,-1252.431,327.600
619868.915,112339.897,1787.140,-1253.369,327.700
620047.626,112214.513,1787.079,-1254.307,327.800
620226.330,112089.036,1787.017,-1255.245,327.900
620405.029,111963.464,1786.956,-1256.183,328.000
620583.722,111837.799,1786.895,-1257.121,328.100
620762.408,111712.040,1786.833,-1258.059,328.200
620941.088,111586.187,1786.772,-1258.996,328.300
621119.762,111460.241,1786.711,-1259.934,328.400
621298.430,111334.201,1786.649,-1260.872,328.500
621477.092,111208.066,1786.588,-1261.810,328.600
621655.748,111081.839,1786.526,-1262.747,328.700
621834.398,110955.517,1786.465,-1263.685,328.800
622013.041,110829.102,1786.404,-1264.623,328.900
622191.678,110702.592,1786.342,-1265.560,329.000
622370.310,110575.990,1786.281,-1266.498,329.100
622548.935,110449.293,1786.220,-1267.435,329.200
622727.553,110322.503,1786.158,-1268.373,329.300
622906.166,110195.618,1786.097,-1269.310,329.400
623084.773,110068.641,1786.036,-1270.248,329.500
623263.373,109941.569,1785.974,-1271.185,329.600
623441.968,109814.404,1785.913,-1272.122,329.700
623620.556,109687.144,1785.852,-1273.060,329.800
623799.138,109559.792,1785.790,-1273.997,329.900
623977.714,109432.345,1785.729,-1274.934,330.000
624156.284,109304.805,1785.668,-1275.871,330.100
624334.848,109177.171,1785.606,-1276.809,330.200
624513.405,109049.443,1785.545,-1277.746,330.300
624691.957,108921.622,1785.484,-1278.683,330.400
624870.502,108793.707,1785.423,-1279.620,330.500
625049.041,108665.698,1785.361,-1280.557,330.600
625227.574,108537.595,1785.300,-1281.494,330.700
625406.101,108409.399,1785.239,-1282.431,330.800
625584.622,108281.109,1785.177,-1283.368,330.900
625763.137,108152.725,1785.116,-1284.305,331.000
625941.645,108024.248,1785.055,-1285.242,331.100
626120.148,107895.677,1784.993,-1286.179,331.200
626298.644,107767.012,1784.932,-1287.115,331.300
626477.134,107638.254,1784.871,-1288.052,331.400
626655.618,107509.402,1784.810,-1288.989,331.500
626834.096,107380.456,1784.748,-1289.926,331.600
627012.568,107251.417,1784.687,-1290.862,331.700
627191.033,107122.284,1784.626,-1291.799,331.800
627369.493,106993.057,1784.564,-1292.736,331.900
627547.946,106863.736,1784.503,-1293.672,332.000
627726.393,106734.322,1784.442,-1294.609,332.100
627904.835,106604.815,1784.381,-1295.546,332.200
628083.270,106475.213,1784.319,-1296.482,332.300
628261.698,106345.518,1784.258,-1297.419,332.400
628440.121,106215.730,1784.197,-1298.355,332.500
628618.538,106085.847,1784.135,-1299.291,332.600
628796.948,105955.871,1784.074,-1300.228,332.700
628975.353,105825.802,1784.013,-1301.164,332.800
629153.751,105695.638,1783.952,-1302.100,332.900
629332.143,105565.382,1783.890,-1303.037,333.000
629510.529,105435.031,1783.829,-1303.973,333.100
629688.909,105304.587,1783.768,-1304.909,333.200
629867.283,105174.049,1783.707,-1305.845,333.300
630045.650,105043.418,1783.645,-1306.782,333.400
630224.012,104912.693,1783.584,-1307.718,333.500
630402.367,104781.874,1783.523,-1308.654,333.600
630580.716,104650.962,1783.462,-1309.590,333.700
630759.059,104519.956,1783.400,-1310.526,333.800
630937.396,104388.857,1783.339,-1311.462,333.900
631115.727,104257.664,1783.278,-1312.398,334.000
631294.052,104126.378,1783.217,-1313.334,334.100
631472.371,103994.997,1783.155,-1314.270,334.200
631650.683,103863.524,1783.094,-1315.206,334.300
631828.989,103731.956,1783.033,-1316.141,334.400
632007.290,103600.295,1782.972,-1317.077,334.500
632185.584,103468.541,1782.911,-1318.013,334.600
632363.872,103336.693,1782.849,-1318.949,334.700
632542.154,103204.751,1782.788,-1319.884,334.800
632720.429,103072.716,1782.727,-1320.820,334.900
632898.699,102940.587,1782.666,-1321.756,335.000
633076.962,102808.365,1782.604,-1322.691,335.100
633255.220,102676.049,1782.543,-1323.627,335.200
633433.471,102543.639,1782.482,-1324.562,335.300
633611.716,102411.136,1782.421,-1325.498,335.400
633789.955,102278.540,1782.360,-1326.433,335.500
633968.188,102145.850,1782.298,-1327.369,335.600
634146.415,102013.066,1782.237,-1328.304,335.700
634324.636,101880.189,1782.176,-1329.240,335.800
634502.850,101747.218,1782.115,-1330.175,335.900
634681.059,101614.154,1782.054,-1331.110,336.000
634859.261,101480.996,1781.992,-1332.046,336.100
635037.457,101347.745,1781.931,-1332.981,336.200
635215.647,101214.400,1781.870,-1333.916,336.300
635393.831,101080.961,1781.809,-1334.851,336.400
635572.009,100947.429,1781.748,-1335.787,336.500
635750.181,100813.804,1781.687,-1336.722,336.600
635928.346,100680.085,1781.625,-1337.657,336.700
636106.506,100546.273,1781.564,-1338.592,336.800
636284.659,100412.367,1781.503,-1339.527,336.900
636462.806,100278.367,1781.442,-1340.462,337.000
636640.947,100144.274,1781.381,-1341.397,337.100
636819.082,100010.088,1781.319,-1342.332,337.200
636997.211,99875.808,1781.258,-1343.267,337.300
637175.334,99741.435,1781.197,-1344.202,337.400
637353.451,99606.968,1781.136,-1345.136,337.500
637531.561,99472.407,1781.075,-1346.071,337.600
637709.666,99337.754,1781.014,-1347.006,337.700
637887.764,99203.006,1780.952,-1347.941,337.800
638065.856,99068.165,1780.891,-1348.875,337.900
638243.942,98933.231,1780.830,-1349.810,338.000
638422.022,98798.203,1780.769,-1350.745,338.100
638600.096,98663.082,1780.708,-1351.679,338.200
638778.164,98527.867,1780.647,-1352.614,338.300
638956.225,98392.559,1780.586,-1353.549,338.400
639134.281,98257.158,1780.524,-1354.483,338.500
639312.330,98121.663,1780.463,-1355.418,338.600
639490.374,97986.074,1780.402,-1356.352,338.700
639668.411,97850.392,1780.341,-1357.286,338.800
639846.442,97714.617,1780.280,-1358.221,338.900
640024.467,97578.748,1780.219,-1359.155,339.000
640202.486,97442.786,1780.158,-1360.089,339.100
640380.498,97306.730,1780.096,-1361.024,339.200
640558.505,97170.581,1780.035,-1361.958,339.300
640736.505,97034.339,1779.974,-1362.892,339.400
640914.500,96898.003,1779.913,-1363.826,339.500
641092.488,96761.573,1779.852,-1364.761,339.600
641270.470,96625.051,1779.791,-1365.695,339.700
641448.446,96488.434,1779.730,-1366.629,339.800
641626.416,96351.725,1779.669,-1367.563,339.900
641804.380,96214.922,1779.608,-1368.497,340.000
641982.338,96078.025,1779.546,-1369.431,340.100
642160.289,95941.036,1779.485,-1370.365,340.200
642338.235,95803.952,1779.424,-1371.299,340.300
642516.174,95666.776,1779.363,-1372.233,340.400
642694.107,95529.506,1779.302,-1373.167,340.500
642872.034,95392.143,1779.241,-1374.101,340.600
643049.955,95254.686,1779.180,-1375.034,340.700
643227.870,95117.136,1779.119,-1375.968,340.800
643405.779,94979.492,1779.058,-1376.902,340.900
643583.682,94841.755,1778.997,-1377.836,341.000
643761.579,94703.925,1778.935,-1378.769,341.100
643939.469,94566.001,1778.874,-1379.703,341.200
644117.353,94427.984,1778.813,-1380.637,341.300
644295.232,94289.874,1778.752,-1381.570,341.400
644473.104,94151.670,1778.691,-1382.504,341.500
644650.970,94013.373,1778.630,-1383.437,341.600
644828.830,93874.983,1778.569,-1384.371,341.700
645006.684,93736.499,1778.508,-1385.304,341.800
645184.531,93597.922,1778.447,-1386.238,341.900
645362.373,93459.252,1778.386,-1387.171,342.000
645540.209,93320.488,1778.325,-1388.104,342.100
645718.038,93181.631,1778.264,-1389.038,342.200
645895.861,93042.680,1778.203,-1389.971,342.300
646073.678,92903.637,1778.141,-1390.904,342.400
646251.490,92764.499,1778.080,-1391.838,342.500
646429.295,92625.269,1778.019,-1392.771,342.600
646607.093,92485.945,1777.958,-1393.704,342.700
646784.886,92346.528,1777.897,-1394.637,342.800
646962.673,92207.018,1777.836,-1395.570,342.900
647140.453,92067.414,1777.775,-1396.503,343.000
647318.228,91927.717,1777.714,-1397.436,343.100
647495.996,91787.927,1777.653,-1398.369,343.200
647673.759,91648.043,1777.592,-1399.302,343.300
647851.515,91508.067,1777.531,-1400.235,343.400
648029.265,91367.996,1777.470,-1401.168,343.500
648207.009,91227.833,1777.409,-1402.101,343.600
648384.747,91087.576,1777.348,-1403.034,343.700
648562.478,90947.226,1777.287,-1403.967,343.800
648740.204,90806.783,1777.226,-1404.900,343.900
648917.923,90666.246,1777.165,-1405.832,344.000
649095.637,90525.616,1777.104,-1406.765,344.100
649273.344,90384.893,1777.043,-1407.698,344.200
649451.045,90244.077,1776.982,-1408.630,344.300
649628.741,90103.167,1776.921,-1409.563,344.400
649806.430,89962.164,1776.860,-1410.496,344.500
649984.112,89821.068,1776.799,-1411.428,344.600
650161.789,89679.879,1776.738,-1412.361,344.700
650339.460,89538.596,1776.677,-1413.293,344.800
650517.125,89397.220,1776.616,-1414.226,344.900
650694.783,89255.751,1776.555,-1415.158,345.000
650872.436,89114.188,1776.494,-1416.091,345.100
651050.082,88972.533,1776.433,-1417.023,345.200
651227.722,88830.784,1776.372,-1417.955,345.300
651405.356,88688.942,1776.311,-1418.888,345.400
651582.984,88547.006,1776.250,-1419.820,345.500
651760.606,88404.978,1776.189,-1420.752,345.600
651938.222,88262.856,1776.128,-1421.684,345.700
652115.832,88120.641,1776.067,-1422.616,345.800
652293.435,87978.333,1776.006,-1423.549,345.900
652471.033,87835.931,1775.945,-1424.481,346.000
652648.624,87693.436,1775.884,-1425.413,346.100
652826.209,87550.849,1775.823,-1426.345,346.200
653003.789,87408.167,1775.762,-1427.277,346.300
653181.362,87265.393,1775.701,-1428.209,346.400
653358.929,87122.526,1775.640,-1429.141,346.500
653536.490,86979.565,1775.579,-1430.073,346.600
653714.045,86836.511,1775.518,-1431.005,346.700
653891.593,86693.364,1775.457,-1431.936,346.800
654069.136,86550.124,1775.396,-1432.868,346.900
654246.672,86406.790,1775.335,-1433.800,347.000
654424.203,86263.364,1775.274,-1434.732,347.100
654601.727,86119.844,1775.213,-1435.664,347.200
654779.246,85976.231,1775.152,-1436.595,347.300
654956.758,85832.525,1775.091,-1437.527,347.400
655134.264,85688.726,1775.030,-1438.459,347.500
655311.764,85544.833,1774.969,-1439.390,347.600
655489.258,85400.848,1774.908,-1440.322,347.700
655666.745,85256.769,1774.847,-1441.253,347.800
655844.227,85112.597,1774.786,-1442.185,347.900
656021.703,84968.332,1774.725,-1443.116,348.000
656199.172,84823.974,1774.664,-1444.048,348.100
656376.635,84679.522,1774.603,-1444.979,348.200
656554.093,84534.978,1774.543,-1445.911,348.300
656731.544,84390.340,1774.482,-1446.842,348.400
656908.989,84245.609,1774.421,-1447.773,348.500
657086.428,84100.786,1774.360,-1448.705,348.600
657263.861,83955.869,1774.299,-1449.636,348.700
657441.288,83810.858,1774.238,-1450.567,348.800
657618.709,83665.755,1774.177,-1451.498,348.900
657796.123,83520.559,1774.116,-1452.429,349.000
657973.532,83375.269,1774.055,-1453.360,349.100
658150.934,83229.887,1773.994,-1454.292,349.200
658328.331,83084.411,1773.933,-1455.223,349.300
658505.721,82938.842,1773.872,-1456.154,349.400
658683.105,82793.180,1773.811,-1457.085,349.500
658860.483,82647.425,1773.751,-1458.016,349.600
659037.855,82501.577,1773.690,-1458.947,349.700
659215.221,82355.636,1773.629,-1459.877,349.800
659392.581,82209.602,1773.568,-1460.808,349.900
659569.935,82063.474,1773.507,-1461.739,350.000
659747.282,81917.254,1773.446,-1462.670,350.100
659924.624,81770.940,1773.385,-1463.601,350.200
660101.959,81624.534,1773.324,-1464.531,350.300
660279.289,81478.034,1773.263,-1465.462,350.400
660456.612,81331.441,1773.202,-1466.393,350.500
660633.929,81184.755,1773.142,-1467.323,350.600
660811.240,81037.977,1773.081,-1468.254,350.700
660988.545,80891.105,1773.020,-1469.185,350.800
661165.844,80744.140,1772.959,-1470.115,350.900
661343.137,80597.082,1772.898,-1471.046,351.000
661520.424,80449.930,1772.837,-1471.976,351.100
661697.705,80302.686,1772.776,-1472.907,351.200
661874.979,80155.349,1772.715,-1473.837,351.300
662052.248,80007.919,1772.655,-1474.768,351.400
662229.510,79860.396,1772.594,-1475.698,351.500
662406.766,79712.779,1772.533,-1476.628,351.600
662584.017,79565.070,1772.472,-1477.558,351.700
662761.261,79417.268,1772.411,-1478.489,351.800
662938.499,79269.372,1772.350,-1479.419,351.900
663115.731,79121.384,1772.289,-1480.349,352.000
663292.957,78973.302,1772.228,-1481.279,352.100
663470.177,78825.128,1772.168,-1482.209,352.200
663647.390,78676.861,1772.107,-1483.140,352.300
663824.598,78528.500,1772.046,-1484.070,352.400
664001.799,78380.047,1771.985,-1485.000,352.500
664178.995,78231.500,1771.924,-1485.930,352.600
664356.184,78082.861,1771.863,-1486.860,352.700
664533.368,77934.128,1771.803,-1487.790,352.800
664710.545,77785.303,1771.742,-1488.720,352.900
664887.716,77636.384,1771.681,-1489.649,353.000
665064.881,77487.373,1771.620,-1490.579,353.100
665242.040,77338.268,1771.559,-1491.509,353.200
665419.193,77189.071,1771.498,-1492.439,353.300
665596.340,77039.781,1771.437,-1493.369,353.400
665773.480,76890.397,1771.377,-1494.298,353.500
665950.615,76740.921,1771.316,-1495.228,353.600
666127.743,76591.352,1771.255,-1496.158,353.700
666304.866,76441.689,1771.194,-1497.087,353.800
666481.982,76291.934,1771.133,-1498.017,353.900
666659.093,76142.086,1771.073,-1498.946,354.000
666836.197,75992.145,1771.012,-1499.876,354.100
667013.295,75842.111,1770.951,-1500.805,354.200
667190.387,75691.984,1770.890,-1501.735,354.300
667367.473,75541.764,1770.829,-1502.664,354.400
667544.553,75391.451,1770.768,-1503.594,354.500
667721.627,75241.045,1770.708,-1504.523,354.600
667898.694,75090.546,1770.647,-1505.452,354.700
668075.756,74939.955,1770.586,-1506.382,354.800
668252.812,74789.270,1770.525,-1507.311,354.900
668429.861,74638.492,1770.464,-1508.240,355.000
668606.905,74487.622,1770.404,-1509.169,355.100
668783.942,74336.659,1770.343,-1510.099,355.200
668960.973,74185.602,1770.282,-1511.028,355.300
669137.998,74034.453,1770.221,-1511.957,355.400
669315.017,73883.211,1770.161,-1512.886,355.500
669492.030,73731.876,1770.100,-1513.815,355.600
669669.037,73580.448,1770.039,-1514.744,355.700
669846.038,73428.927,1769.978,-1515.673,355.800
670023.033,73277.313,1769.917,-1516.602,355.900
670200.022,73125.607,1769.857,-1517.531,356.000
670377.004,72973.807,1769.796,-1518.460,356.100
670553.981,72821.915,1769.735,-1519.389,356.200
670730.951,72669.929,1769.674,-1520.318,356.300
670907.916,72517.851,1769.614,-1521.246,356.400
671084.874,72365.680,1769.553,-1522.175,356.500
671261.826,72213.416,1769.492,-1523.104,356.600
671438.772,72061.059,1769.431,-1524.032,356.700
671615.712,71908.610,1769.370,-1524.961,356.800
671792.646,71756.067,1769.310,-1525.890,356.900
671969.574,71603.432,1769.249,-1526.818,357.000
672146.496,71450.703,1769.188,-1527.747,357.100
672323.412,71297.882,1769.127,-1528.676,357.200
672500.322,71144.968,1769.067,-1529.604,357.300
672677.225,70991.961,1769.006,-1530.532,357.400
672854.123,70838.862,1768.945,-1531.461,357.500
673031.014,70685.669,1768.884,-1532.389,357.600
673207.900,70532.384,1768.824,-1533.318,357.700
673384.779,70379.006,1768.763,-1534.246,357.800
673561.652,70225.535,1768.702,-1535.174,357.900
673738.520,70071.971,1768.642,-1536.103,358.000
673915.381,69918.314,1768.581,-1537.031,358.100
674092.236,69764.565,1768.520,-1537.959,358.200
674269.085,69610.722,1768.459,-1538.887,358.300
674445.928,69456.787,1768.399,-1539.815,358.400
674622.764,69302.759,1768.338,-1540.744,358.500
674799.595,69148.639,1768.277,-1541.672,358.600
674976.420,68994.425,1768.216,-1542.600,358.700
675153.239,68840.119,1768.156,-1543.528,358.800
675330.051,68685.719,1768.095,-1544.456,358.900
