Erde_x, Erde_y, Erde_v_x, Erde_v_y, Sonne_x, Sonne_y, Sonne_v_x, Sonne_v_y, Zeit
-130113583782.803,-78660788096.127,15381.940,-24969.626,832644.542,1930490.799,-0.046,0.166,18622000.000
-130098201842.537,-78685757722.243,15386.853,-24966.656,832598.341,1930656.778,-0.046,0.166,18623000.000
-130082814989.561,-78710724378.302,15391.765,-24963.685,832552.124,1930822.748,-0.046,0.166,18624000.000
-130067423224.431,-78735688063.348,15396.677,-24960.713,832505.893,1930988.709,-0.046,0.166,18625000.000
-130052026547.705,-78760648776.423,15401.588,-24957.740,832459.648,1931154.661,-0.046,0.166,18626000.000
-130036624959.940,-78785606516.571,15406.498,-24954.766,832413.387,1931320.604,-0.046,0.166,18627000.000
-130021218461.695,-78810561282.835,15411.408,-24951.791,832367.112,1931486.539,-0.046,0.166,18628000.000
-130005807053.527,-78835513074.258,15416.318,-24948.816,832320.822,1931652.464,-0.046,0.166,18629000.000
-129990390735.996,-78860461889.884,15421.226,-24945.839,832274.517,1931818.381,-0.046,0.166,18630000.000
-129974969509.658,-78885407728.757,15426.135,-24942.861,832228.197,1931984.288,-0.046,0.166,18631000.000
-129959543375.073,-78910350589.919,15431.042,-24939.882,832181.863,1932150.187,-0.046,0.166,18632000.000
-129944112332.799,-78935290472.416,15435.949,-24936.903,832135.514,1932316.076,-0.046,0.166,18633000.000
-129928676383.396,-78960227375.291,15440.856,-24933.922,832089.150,1932481.957,-0.046,0.166,18634000.000
-129913235527.423,-78985161297.588,15445.762,-24930.941,832042.772,1932647.829,-0.046,0.166,18635000.000
-129897789765.438,-79010092238.352,15450.667,-24927.958,831996.379,1932813.692,-0.046,0.166,18636000.000
-129882339098.002,-79035020196.625,15455.572,-24924.975,831949.971,1932979.545,-0.046,0.166,18637000.000
-129866883525.674,-79059945171.453,15460.477,-24921.990,831903.548,1933145.390,-0.046,0.166,18638000.000
-129851423049.014,-79084867161.881,15465.380,-24919.005,831857.111,1933311.226,-0.046,0.166,18639000.000
-129835957668.582,-79109786166.951,15470.284,-24916.019,831810.659,1933477.053,-0.046,0.166,18640000.000
-129820487384.939,-79134702185.711,15475.186,-24913.031,831764.192,1933642.871,-0.046,0.166,18641000.000
-129805012198.644,-79159615217.202,15480.088,-24910.043,831717.710,1933808.680,-0.046,0.166,18642000.000
-129789532110.259,-79184525260.472,15484.990,-24907.054,831671.214,1933974.480,-0.047,0.166,18643000.000
-129774047120.344,-79209432314.564,15489.891,-24904.064,831624.703,1934140.271,-0.047,0.166,18644000.000
-129758557229.460,-79234336378.524,15494.791,-24901.073,831578.177,1934306.053,-0.047,0.166,18645000.000
-129743062438.168,-79259237451.397,15499.691,-24898.081,831531.637,1934471.826,-0.047,0.166,18646000.000
-129727562747.030,-79284135532.227,15504.590,-24895.088,831485.081,1934637.590,-0.047,0.166,18647000.000
